userid,catid,rating
20123593,4812,9
22553933,13087,5
610969,10265,15
17048637,12370,1
22088534,16806,2
13421788,4374,1
5234171,16357,3
13462500,18262,8
4312996,6460,2
9831529,11933,2
20123593,11614,2
20826075,8815,3
12375700,12899,4
22460080,2391,1
22210368,1345,2
2129596,3309,2
4862093,9750,2
1788913,13548,1
10205014,11196,1
21076782,5869,2
20586451,3651,2
2005518,8023,5
20123593,17445,4
3829643,3651,15
599498,6012,4
14804838,3179,24
14719577,13087,2
13935539,18265,8
16459200,6516,2
14304963,14991,2
2937162,11412,12
12720004,16828,3
19938274,3309,2
9896296,16065,1
13423255,1766,2
11913885,3651,4
13231453,16549,1
17288913,17568,1
2567496,10746,12
20820030,18265,2
9835505,13904,3
4300479,17803,4
950829,12332,4
19084043,18690,1
9295581,15389,1
6620313,10447,5
7801085,7378,2
6971733,7702,2
4630303,12433,1
2223850,4309,1
18782446,10593,1
12761653,2621,7
1897124,19447,2
6478422,3088,1
2789959,19501,30
12273138,12370,2
19445391,12899,2
10662588,6313,1
4403601,18265,8
12608583,1233,6
7108214,3651,2
9837118,19419,1
18588724,6426,7
7189356,12487,1
4343773,8144,2
2206793,8303,2
7769233,1321,10
15061649,6444,37
4747109,13893,2
18399620,5018,2
8682505,12370,1
20128068,17665,2
22356110,12370,1
5436863,5292,6
13893780,10010,2
21322690,3651,8
384949,18265,10
4052997,2995,2
22132401,6125,2
10984925,17673,3
12866691,1674,1
12977795,2929,1
14697738,9243,1
20259397,12899,1
6597481,3309,2
19739041,12370,1
13649718,10746,2
6615325,3238,1
17373999,6012,14
3018119,8144,22
11564029,10656,5
11103695,19040,3
11717580,5848,2
8804365,4251,30
9720034,8289,1
12737986,3190,20
1454548,6856,1
40978,11036,4
21564805,6858,4
11549127,18828,2
1365317,16868,2
9371948,4892,1
4312406,11412,2
2136315,12899,5
14006019,5923,1
17714722,19089,47
16661497,4435,1
7295531,6645,29
2476591,8144,9
9562338,6858,4
15843282,6494,12
18632335,13893,8
22901560,1379,4
7982243,18102,23
420026,12370,1
17277260,7378,36
9367961,4516,18
9515893,3651,1
7519777,6675,2
5845349,12973,2
11585792,10176,4
9956643,10137,2
7992073,11886,4
4840421,10746,2
22553933,10192,5
19122857,11412,58
11911855,11196,6
7874383,18265,41
17744600,8725,2
8917990,4341,4
14350908,10071,12
72214,18102,1
15771601,17445,1
19471778,19466,8
18484400,19230,2
5556324,9385,3
20123593,14870,6
4840421,10594,6
722814,19805,26
139357,4154,1
2094055,8811,12
1336326,1377,1
11701792,12726,3
20018450,4516,20
11003169,18265,15
19328645,18833,14
16079924,1233,4
12129710,19034,2
13811205,8714,1
3590702,13103,1
7443288,4701,2
15271243,17673,2
12378327,18265,9
12032772,18265,1
12608583,4508,2
8177884,3651,2
5601933,10265,3
20123593,4794,8
20168741,17071,5
12028415,12005,4
11911561,8733,1
6763475,10746,4
11966824,17071,6
21401370,7975,8
16262406,3651,2
15367461,9835,2
3482077,6125,34
3719448,12292,1
22385360,10594,2
13585,1379,2
7677438,18265,9
8721681,3556,7
22398282,19634,7
9610227,1766,6
22014842,19089,2
6601676,17166,2
17016585,11881,26
19670920,19656,5
364510,2307,2
13434917,1233,1
2667971,979,3
12766403,11196,9
10227727,2543,4
16014766,3189,2
22013489,17621,4
10295327,18265,69
10874351,12519,39
7984715,1127,6
14621087,19230,2
9844814,17383,1
19345373,10746,24
16084439,11886,1
16702700,6509,8
5463080,12899,1
20614360,19656,2
20123593,5108,4
11378340,11931,2
17235203,11196,2
3966250,18265,5
16318451,8144,4
6601676,6012,2
16189152,19501,1
4860069,9835,2
5569709,18853,35
5097684,8112,1
20009593,18863,2
17373999,6858,2
1737647,17421,2
2782191,18827,2
3826266,10746,3
13417258,17020,20
2083548,19656,8
11725602,15929,1
12014517,6313,2
2545967,8144,3
4187177,3309,11
17000523,1459,24
19000915,17803,4
22553933,15461,1
7758228,18102,3
2915651,8815,15
16547907,4701,2
22001340,17803,8
19557962,7759,6
22611808,19277,1
13952434,10746,5
9300430,3304,1
15847394,18265,2
8682281,3309,1
11716223,18853,13
17867154,12910,1
15094304,16657,2
22470512,11881,10
6247769,12899,1
9078633,6858,4
2118456,16366,2
20123593,8508,2
262333,913,2
21190780,11772,8
17039208,9385,1
6278851,9495,15
15533554,5108,2
12490113,4628,2
22334431,11919,2
13116146,14202,1
14954718,8433,2
16457901,3651,2
2776676,17140,4
20621144,19011,1
22591756,12005,5
6763475,10985,4
5381205,8023,2
2828533,16782,2
8449344,12370,1
354231,197,2
1424089,9893,2
12154898,7953,6
467421,12370,1
15510062,9329,1
13573066,11019,1
5437817,8144,1
10672851,18265,2
4412300,8303,7
822381,3651,2
19578950,18265,14
9529523,4892,1
9649727,11196,10
4413631,11768,1
5581732,9495,2
14352394,8023,2
1051330,6417,2
12408734,8303,1
3394403,19013,7
14714747,11176,1
17445560,3651,2
1746975,3651,2
16569289,7378,2
18546205,2543,3
12394146,4415,1
13116146,9813,2
33599,18265,8
15560681,12600,11
21148564,7702,4
20037506,7047,4
15174061,18253,1
6594461,18833,4
5143103,11881,4
17964349,11772,1
6048219,10302,1
3241402,10544,2
13075767,8023,12
5234171,16808,8
7067143,10404,1
21527,10746,11
19900811,16666,1
7634540,19089,5
18290493,11019,7
9302503,18265,1
8383432,8144,4
12024553,10137,6
12517628,12003,2
13034017,19217,7
22681273,8951,15
8615886,1728,2
3241402,8367,4
15187101,7250,6
22447303,10594,2
12720004,5848,2
20357880,10062,2
15533554,5494,8
9545171,10746,4
12197533,10231,1
18713699,12370,2
21775904,19034,12
5556324,16868,6
14041337,8318,2
21887632,8815,1
22553933,6701,1
10761794,3651,5
12491613,19466,16
4977462,12370,2
1051330,17721,2
21049855,12370,1
16157048,19656,1
14869705,18102,3
17980279,3651,2
16206923,16365,2
10174929,6645,9
10090454,12899,2
3956660,19040,8
13422386,3131,2
2245382,13087,3
1406157,18265,42
16189152,4219,1
21443383,12899,1
14013853,12370,1
4862093,7378,60
234910,2044,4
13792190,3651,11
10473987,11880,1
2568189,7149,21
12877497,1379,8
20341152,2750,1
4328630,8990,6
5257587,3238,2
14513736,16899,2
11797630,18262,5
6833806,6482,6
11014519,9843,6
20012382,4892,2
13666288,8665,2
11913885,10594,3
818207,3651,4
8452654,5645,1
13189602,1379,10
2666135,4283,1
9749022,12462,1
16197050,3651,36
975915,18265,5
12156487,16868,22
18508441,10302,9
4518497,3651,4
8941683,17562,2
2557696,6856,8
16569323,12899,6
22600277,8714,6
9278021,18265,4
16422799,8303,2
15169108,10623,1
19328645,18828,2
20123593,19020,2
19779842,10746,2
7100722,19656,13
14929073,10746,2
18398468,8144,1
16128296,10746,2
934876,17729,1
20123593,5020,6
2562679,12370,3
8257085,1379,2
15755246,12332,1
17980279,9843,2
11952112,7229,5
9187776,10447,2
6256648,19447,1
20357880,18853,1
13648287,12370,2
8404133,18265,2
6601676,18946,5
1696699,3651,2
22914850,12965,1
9813555,10265,10
23020215,18265,15
10183163,11196,7
18741400,18914,1
4175758,11931,4
6207274,12899,1
6709040,1344,10
21861962,1233,12
8946889,17568,1
18176140,19089,1
6825322,10223,2
8791493,8144,14
6344076,431,1
8912877,10746,4
18870557,9893,2
20123593,9534,4
18452844,11772,4
3736954,15082,1
12040302,18265,1
2545746,7990,1
4870929,19466,1
5234171,16806,3
7295531,16768,2
21398242,9608,1
15505565,18265,8
17042448,18853,2
19978752,3309,6
1070839,4341,13
22357559,913,2
1855010,6858,14
10787720,10265,6
10596179,10746,6
2316884,10181,4
19351179,12899,1
7294885,12370,1
8923577,17887,1
22907339,3162,16
4525225,18265,1
21067414,18265,2
21287612,11931,10
21559692,4309,3
14949976,10746,8
9937820,10594,8
23036585,8759,4
13980235,18253,1
4073844,10275,8
12494867,12370,2
925999,8510,2
20820486,10985,1
10090454,1766,14
7795078,8144,6
20123593,18917,64
10534126,12370,4
13421669,19627,1
9137961,11339,2
14465536,17189,7
19085099,9893,3
7059176,18690,1
17239666,12550,20
19084043,8815,2
10994029,6858,6
10984925,17568,5
5838450,12645,1
1068407,17070,9
22440253,12976,1
14013853,4487,40
14574136,4309,8
1860565,1233,4
22092815,7378,4
14227386,19656,1
5449176,16366,1
10235507,7884,2
5151844,3309,1
3009633,12840,4
12720004,5680,3
19473050,6858,10
23015773,10265,18
7189356,8114,1
2978134,16744,2
2782184,19217,1
7987122,10594,2
3936355,11036,6
1391881,6444,4
21993009,3561,2
22553933,6320,1
4067480,7378,8
7911818,8144,2
9836554,6494,1
7781742,8725,2
13075767,10594,3
6869693,11772,20
11464524,18265,10
18870823,1321,22
19008919,12899,3
20123593,8815,42
20971572,6858,5
21286165,11021,2
9023110,10275,2
2914977,18265,1
20931808,17020,8
11332319,12899,1
22152295,16365,1
12375700,10746,10
3029628,18265,2
2808349,6494,4
5594337,10746,20
5785594,12899,16
14348216,18265,34
20819342,12899,7
16426989,19626,2
2940641,913,1
3488175,12003,17
19320010,13087,1
12084753,3651,16
9611240,1674,2
22096922,197,2
13908927,6645,22
22949910,11019,4
16933856,18265,3
33519,1233,2
19210444,11039,14
2680529,11412,4
3241890,10746,4
6596829,5097,1
6828753,12726,4
20357880,2543,2
4399039,10746,18
10642913,9618,7
20038439,8814,2
22456314,10746,8
12720004,19416,1
15884939,8433,2
20527337,12899,2
17811564,13912,2
2206793,10275,1
19585787,10746,8
13707498,5212,1
125216,17070,8
12625590,12899,4
1280237,1084,2
10758149,18265,4
6145405,10746,12
6535022,6858,10
20123593,14584,14
19210444,19089,4
15985964,19656,4
18756563,4725,2
18189022,18265,3
17135266,4516,13
23027976,8144,2
12608583,17568,1
22247418,17562,2
16093771,11711,7
2124402,10991,2
20134208,19419,8
13077916,12370,1
16229502,10594,23
16776874,12370,1
19211331,18265,14
12872279,8725,2
20077414,18265,1
15962202,11196,69
16305574,2044,2
6597481,16868,10
20669076,3303,3
7293613,19278,8
15060685,18253,1
5907167,12109,2
20484773,11176,4
4400473,19805,4
8161356,3651,2
9151543,11371,2
20351530,6856,2
18754555,11039,2
17232355,9843,14
18206643,10544,2
1165760,19656,4
3593457,17562,4
2779500,7310,28
10387214,12880,1
6418058,12495,1
3523009,16366,1
10683753,17166,6
136349,197,2
9628115,4516,2
1391881,11711,1
10235507,16804,2
13417523,10999,1
21663063,8367,2
9137719,19245,7
10877196,18265,16
22550340,16366,2
2092652,8144,18
8804365,4341,60
12765536,19656,6
21633176,9893,2
15612278,7310,1
13878810,10999,1
15880267,19501,3
11911561,2772,1
15077846,13087,1
5131436,18911,5
14733300,19074,9
4900255,18265,18
15150058,16856,2
6596829,5923,2
13965576,3651,2
9562338,3309,8
16933856,11881,12
8451196,12370,2
9258575,12899,2
1301604,12314,1
3480266,6858,8
21329959,3651,4
16404700,12645,4
6490450,18265,2
16656202,6125,48
16545063,16899,8
10073730,19447,2
20123593,6858,130
18242437,10746,2
4110164,11881,2
3482077,8990,6
20133650,16205,1
18909245,18265,10
21744083,1344,2
2473597,18265,2
20123593,4701,8
3304870,11881,4
2346668,7998,1
17142394,7378,6
1277783,5861,4
16313575,1379,8
20008752,10641,4
3503288,7378,1
21887632,18265,36
17348399,10137,4
21396505,18265,5
23016714,10641,4
20123593,7076,22
22557547,9534,6
15090278,7994,1
5088869,10231,6
8444439,10137,9
18756563,8990,2
4193002,10544,2
9245173,8144,1
4860069,19627,1
18624139,11021,4
5672050,9618,3
21181763,10656,6
6601676,5835,2
1522771,18265,1
16356308,10746,2
3826266,4725,2
11944616,19627,1
20241111,11039,6
20123593,12618,16
19555144,431,6
3190368,12370,2
1968385,12315,1
14821018,19501,1
1539931,18265,29
22673807,16996,2
829744,10594,1
19916597,7814,3
19084043,19498,1
16786734,19074,3
13131866,5097,2
8179875,13087,3
12301231,18262,5
16218880,18265,60
3835674,16366,3
10983977,12370,1
20123593,6185,30
5227287,8303,1
12144523,10137,24
4312406,11196,8
10332675,9835,2
15162075,7378,5
5556324,6858,1
5911682,18265,6
19249874,12899,1
1054107,2995,54
21429534,10594,25
5915169,10623,1
17714456,3651,8
12763903,7378,2
14806615,19250,1
12488122,9243,2
22553933,19447,3
12060246,18265,71
7427698,19250,3
12209489,19089,4
21869270,11933,2
13649718,12370,1
12695618,3651,2
7405981,18690,3
1198878,18265,8
10678845,12370,1
18645157,19501,2
20123593,7759,40
16731086,12277,1
980020,12899,1
8936137,12976,1
22553933,17882,2
13690513,6858,6
13269438,10419,1
353044,3309,1
7886907,8144,5
5151844,12372,1
20128068,3309,2
16656202,5923,11
3854440,10656,1
17701105,9787,2
3588853,11880,1
7295197,18265,3
7801085,8144,2
21287612,6012,2
8341307,6252,2
18588724,6482,2
16900274,16899,24
11124723,18265,1
12394246,8144,1
6726794,12899,14
23015773,11597,2
10219696,10746,10
8147075,12034,1
20011861,1344,3
16659204,8144,83
20508541,15967,1
12907592,4516,1
7101744,3309,10
1402621,3651,1
14854608,4516,2
14240599,18253,2
8024781,1339,4
15122558,16744,1
14118487,4628,2
18293755,11772,2
8605166,18258,1
22788352,5848,6
14822953,6444,1
9300430,4341,2
22227676,14214,1
3936355,10656,4
5216666,1728,1
21060392,8144,2
19201857,18265,13
481138,5658,3
11257726,8144,56
20123593,12072,2
16189152,5354,6
2141623,16957,2
7759952,6858,1
11565848,12370,1
12072950,5088,4
22926843,10594,6
6377605,6858,2
5295055,12899,2
9492929,15082,3
22571905,3178,2
22437103,8908,5
9176041,10062,15
13878810,11021,146
6618852,18689,1
4175103,10265,2
20477332,19466,42
5436863,5979,4
11003169,2024,4
18955210,18265,2
2227375,12370,2
11681705,17020,10
22553933,13506,1
9743974,18265,9
16768177,18265,5
17965842,17383,2
5174068,4892,1
8581059,12899,2
22843935,12370,1
1313976,17568,1
3588650,7155,12
13187785,12370,2
14245097,3092,18
1973654,10656,8
20531232,2787,2
622967,18265,6
7202269,18258,1
2091032,10544,24
14834816,17189,2
12996255,3303,2
11384333,1127,11
22561616,12899,2
16190223,8144,10
5556324,9893,4
7526017,9835,2
8207557,1233,2
13787500,16366,1
19799773,12370,2
6601676,11881,2
22559335,12349,1
8460065,12899,1
12613508,12899,2
18909245,17421,6
13762943,3651,1
4525225,2044,3
14841026,10656,1
20659112,3651,11
19896101,4188,24
3148373,18265,3
14348216,17863,2
21094713,6012,2
16349308,8144,1
2779500,17070,1
22321139,18265,59
19498188,12370,1
18159022,11019,4
7404106,6552,1
4864157,475,3
6039784,7712,3
2683533,10746,36
20961175,4516,7
9030297,17887,3
2783635,18265,20
12608583,18265,26
2598070,16366,2
11502320,11772,4
21575913,9618,2
18394008,3651,36
14506165,3304,2
22560906,11772,13
21396855,3309,5
8334076,12345,1
12839982,8144,8
16079924,8144,4
4861636,10279,10
22553933,8990,1
13558410,19089,3
11965366,1084,10
20123593,13168,6
16544123,19217,3
18774571,3309,16
14162672,6482,4
9840261,10746,4
7227357,19447,1
19317234,10746,12
12997196,10641,1
20364179,11039,1
2905220,19011,1
3355474,8815,5
11564029,10640,2
5910763,11671,6
3355474,8990,2
11948528,4283,1
11679462,18853,2
18288290,16868,3
17744600,17562,24
15958933,19034,1
5938504,10746,6
20726195,4516,8
22674141,17383,2
14133958,3651,6
22435592,18265,16
18390134,3651,5
9611240,1459,4
1098726,10656,2
14043618,17489,7
4449749,10265,2
6478007,16899,1
15073756,10746,2
7871377,15999,2
11600838,18265,2
15968577,18265,49
16661497,2391,2
6958474,11597,1
19858226,2638,1
17238128,8430,4
2895570,11342,2
2472122,18265,1
10783959,7155,5
13663752,11019,2
21108547,7354,2
1402621,12005,2
21394431,17020,2
10085723,9843,1
4861636,10275,10
831018,2787,2
10985291,1674,6
237943,67,2
20011861,3190,9
4755670,12899,4
21300283,10593,1
2897920,5923,4
9308943,8750,8
13530609,6012,14
21986187,10746,20
3183227,12370,1
17238128,10302,3
15283695,10594,1
20123593,11772,58
18063093,12899,1
15174061,17624,7
8571066,11039,2
18081602,11772,2
13417258,12370,2
16209708,8751,4
13327762,12005,2
937167,4516,14
14829842,3651,7
9385071,3238,8
22110395,18253,2
4397839,4309,2
12985262,11176,1
11568109,8144,1
8567070,16275,1
21287612,11039,1
4997607,11772,16
18081130,10746,22
18324208,11768,1
12159611,16868,2
9141357,10746,2
8133129,15795,1
14276677,15531,1
18288290,3238,2
11533808,18253,1
16804910,4516,8
3174498,6858,18
407192,3651,2
6138581,4139,1
514404,1233,2
21321290,7354,8
12144523,8303,2
10791131,8121,1
4417586,16653,1
10196512,12370,1
4984513,4516,1
14733064,12370,2
17514919,17445,2
22338189,11039,5
18083688,12370,1
21396505,9787,2
5095536,5923,13
20123593,16808,4
3241402,8990,4
12401527,18263,4
21158786,4341,2
1397367,12645,2
5479133,11880,1
4973660,12370,2
9985865,11772,20
19404151,12370,1
11222505,17882,1
7553179,6012,6
19085099,10746,4
21049510,2122,7
17701105,3651,8
18883441,17728,1
7526017,18265,1
10083593,12899,1
22235194,18265,20
7570582,7378,3
8099851,15906,2
7026673,11196,2
12409304,18265,2
5227287,11412,1
23055758,8815,2
4563749,10302,1
8161356,12222,1
12145428,16868,2
1620539,16851,1
16557195,1212,1
14610094,18265,12
12284468,10265,2
1625717,18265,11
7755981,6482,19
3021677,8114,1
8501071,18853,6
10768373,8144,6
12537005,10447,4
7405981,18198,3
13878810,11019,3
21654021,6516,8
21984000,11546,2
12720004,1345,1
4187201,12899,1
1605824,18148,2
116732,1321,2
18398468,3651,2
22553933,5848,2
17042448,18732,4
8402041,6509,1
5476336,6856,1
17463793,10181,8
1743952,10594,4
13648236,10746,49
6053814,3092,51
20038294,18265,1
11911561,2995,14
16422799,11039,26
18526868,17562,2
4990863,8144,6
22553933,10533,1
13878810,10207,2
14572219,10279,3
945917,3651,12
9840685,5979,5
19694410,18837,4
10873342,10046,3
20618046,12000,1
14043351,3651,1
12262768,18148,2
11965541,10447,2
9380581,4892,2
16683250,17562,2
3172224,8144,10
4861636,12034,2
7763329,19040,2
8725084,12910,2
13542949,1728,1
9492929,11881,24
13313853,915,3
16930170,9258,3
3125484,19656,4
20586451,11933,1
15735115,11196,2
21746769,10746,1
16928504,11772,1
22149994,18833,6
19225332,11019,2
3241890,19245,6
234910,10207,16
13915354,8815,7
17832926,11412,14
8560281,18853,2
7265180,4628,1
22118235,6856,1
20123593,17264,4
3615898,8144,12
9151543,10137,1
3829643,19656,4
12773516,18265,2
11229634,17943,4
10693267,6858,6
15093984,16357,1
5209427,6444,4
9300430,4374,2
11483894,8665,2
10650132,11758,10
19765311,18690,2
2315811,12619,4
22707822,6628,3
2680658,8303,1
6826567,12899,1
17712229,11039,2
19555144,18102,2
11483894,10746,2
15033172,18265,2
5367691,18265,1
10903908,18265,4
10305692,4892,2
3021677,8144,2
19683611,6460,4
18741760,2122,8
992608,4,3
1394804,4319,4
12976900,19501,11
5328796,3309,2
2440027,5709,7
1050029,9843,4
6601676,5354,4
12497928,19074,2
2779500,16996,6
17548348,8144,2
13227643,16862,5
20123593,6856,22
12154898,8144,6
3242038,10265,4
18533460,12370,1
3029628,14190,85
8682505,17863,2
18760008,12899,1
21287612,18265,1
22092815,2386,8
18300839,18676,4
16309093,19501,6
17595793,12899,23
14385101,16854,3
15421945,6482,10
18297533,15457,2
22014842,8714,4
20364179,11019,1
8058422,11945,2
21443218,5923,2
12308290,19656,2
9611240,7354,4
16346222,12370,1
7101387,7378,3
6027573,5391,2
20618822,17562,1
17952234,10594,2
22707092,8815,6
7178133,12899,2
483755,10390,1
22684532,6482,33
20030236,6858,2
6828706,18265,120
1893946,8144,1
2678327,10533,1
21646176,12370,1
21426455,3651,6
22385360,10985,4
13198481,16366,1
20123593,8680,50
2437227,19627,1
16545063,12370,1
20170302,2844,10
18552225,8023,2
22108636,3309,5
7019699,16365,2
7431481,18102,2
12248856,12910,2
12953079,3092,2
17161270,3190,24
21652278,10746,58
16457901,11881,4
18394008,10404,2
20008752,8990,2
2557713,18844,1
17588553,12899,4
15061649,3561,6
2209819,16979,2
967949,17562,4
15283695,16366,1
16423343,10447,2
2485543,12899,1
7924422,10746,7
598525,12370,2
12720004,7378,2
16228589,431,4
18636706,1379,2
7409251,8433,6
21075633,11881,10
6716900,8759,2
2199744,19633,6
22908554,18265,2
8790792,9618,1
18680948,11039,2
22592452,3651,2
15773921,12370,1
10988368,4725,1
13184863,6858,19
7295531,5494,9
14478421,12899,1
2320969,13893,16
4482602,7378,4
20587714,17568,1
10991009,10746,4
7080266,8144,14
8571155,12899,4
11339497,6856,8
4863594,6185,15
11579424,12899,2
2336140,3238,18
9274831,19085,1
1779088,17624,1
22798403,5658,2
1751754,11880,1
15271513,18853,24
4193002,17489,67
21542386,12370,2
11384333,197,13
4977462,1127,2
10783959,6856,2
3239595,11931,1
9485209,1766,11
1048645,7378,14
4861636,8510,4
13189602,2638,8
20164976,10180,4
4862093,9385,2
10551675,6295,10
3736954,5017,1
21779453,14464,5
2549322,3651,12
20164976,10181,10
14834816,4309,2
11912678,7378,8
15270976,12965,1
9813555,10746,3
7391226,18154,1
2107888,12899,2
12663573,6645,10
22553933,7884,1
10589507,1598,2
12302532,6479,3
8228464,11039,7
5785594,12370,1
16229502,10544,1
250359,10656,1
18985793,12370,1
11725602,18875,4
20341152,9750,4
2095737,12370,2
11448116,18265,25
13762943,10746,69
12720004,11772,1
6525562,6858,14
5320870,19089,3
2663738,1766,1
15398820,10656,7
